player_name,team,current_ovr,proposed_ovr,delta,Final Decision,current_tier,proposed_tier,model_source,confidence,manual_review_reason,reasoning
Shareef Abdour-Rahim,Memphis Grizzlies,84,83,-1,84,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Trevor Ariza (Rockets),Houston Rockets,84,83,-1,84,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Tyson Chandler (Hornets),New Orleans Pelicans,84,83,-1,84,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Al Harrington (Knicks),New York Knicks,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Al Harrington (Warriors),Golden State Warriors,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Avery Bradley,Boston Celtics,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Boris Diaw,Phoenix Suns,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Brandon Jennings,Milwaukee Bucks,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
David West,New Orleans Pelicans,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Dennis Scott,Orlando Magic,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Eric Gordon,Houston Rockets,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Harrison Barnes (Warriors),Golden State Warriors,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
J.J. Redick,Orlando Magic,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Jamal Tinsley,Indiana Pacers,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Jerry Stackhouse,Dallas Mavericks,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Keith Van Horn,Brooklyn Nets,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Kyle Korver,Atlanta Hawks,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Mahmoud Abdul-Rauf,Denver Nuggets,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Mo Williams,Cleveland Cavaliers,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
O.J. Mayo,Memphis Grizzlies,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Otto Porter Jr.,Washington Wizards,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
P.J. Brown,New Orleans Pelicans,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Peja Stojakovic (Hornets),New Orleans Pelicans,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Raja Bell (Suns),Phoenix Suns,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Sam Perkins (Sonics),Oklahoma City Thunder,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Shane Battier,Houston Rockets,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Theo Ratliff (76ers),Philadelphia 76ers,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Wally Szczerbiak,Minnesota Timberwolves,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Zach LaVine (Timberwolves),Minnesota Timberwolves,83,82,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Al Harrington,Indiana Pacers,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Andrea Bargnani,Toronto Raptors,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Bryant Reeves,Memphis Grizzlies,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Craig Ehlo (Cavs),Cleveland Cavaliers,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Danny Green,San Antonio Spurs,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Doc Rivers,Atlanta Hawks,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Eric Snow (76ers),Philadelphia 76ers,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Jeremy Lin,New York Knicks,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Kendrick Perkins,Boston Celtics,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Kenny Smith,Houston Rockets,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Kerry Kittles,Brooklyn Nets,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Shane Battier (Heat),Miami Heat,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Shawn Bradley,Dallas Mavericks,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Stephen Jackson,Golden State Warriors,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Trevor Ariza (Wizards),Washington Wizards,82,81,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Bruce Bowen,San Antonio Spurs,81,80,-1,83,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Chris Andersen,Miami Heat,81,80,-1,81,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Danny Green (Raptors),Toronto Raptors,81,80,-1,81,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Dell Curry,Charlotte Hornets,81,80,-1,82,Sapphire,Sapphire,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
